,origin,destination,startdate,deptime,arrtime,stops,duration,layovers,airline,currency,price,url
259,HEL,LON,2023-11-30,1:30 PM,8:45 PM,2,9 hr 15 min,260,"Scandinavian Airlines, Lufthansa, British Airways, Operated by Xfly, BA Cityflyer",USD,"1,048",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
260,HEL,LON,2023-11-30,5:20 AM,6:30 AM+1,3,27 hr 10 min,920,"Air Baltic, El Al",USD,"1,105",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
261,HEL,LON,2023-11-30,12:25 PM,11:45 AM+1,1,25 hr 20 min,1040,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,"1,190",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
262,HEL,LON,2023-11-30,12:25 PM,3:20 PM+1,1,28 hr 55 min,1245,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,"1,190",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
263,HEL,LON,2023-11-30,6:50 PM,11:45 AM+1,1,18 hr 55 min,660,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,"1,190",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
264,HEL,LON,2023-11-30,6:50 PM,3:20 PM+1,1,22 hr 30 min,865,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,"1,190",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
265,HEL,LON,2023-11-30,3:30 PM,9:00 AM+3,3,67 hr 30 min,3275,"Air Baltic, El Al",USD,"1,233",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
266,HEL,LON,2023-11-30,9:20 PM,9:00 AM+3,3,61 hr 40 min,2925,"Air Baltic, El Al",USD,"1,233",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
267,HEL,LON,2023-11-30,7:05 AM,10:50 AM,1,5 hr 45 min,80,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,256",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
268,HEL,LON,2023-11-30,7:05 AM,6:30 PM,1,13 hr 25 min,535,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,256",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
269,HEL,LON,2023-11-30,7:05 AM,8:45 PM,1,15 hr 40 min,675,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,256",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
270,HEL,LON,2023-11-30,8:40 AM,9:00 AM+3,3,74 hr 20 min,3685,"Air Baltic, El Al",USD,"1,306",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
271,HEL,LON,2023-11-30,7:05 AM,10:20 AM+1,1,29 hr 15 min,1495,Lufthansa,USD,"1,326",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
272,HEL,LON,2023-11-30,7:05 AM,9:35 PM,2,16 hr 30 min,670,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,369",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
273,HEL,LON,2023-11-30,7:05 AM,9:35 PM,2,16 hr 30 min,670,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,369",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
274,HEL,LON,2023-11-30,7:05 AM,9:35 PM,2,16 hr 30 min,670,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,369",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
275,HEL,LON,2023-11-30,2:00 PM,9:35 PM,2,9 hr 35 min,255,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,369",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
276,HEL,LON,2023-11-30,5:40 PM,3:05 PM+1,2,23 hr 25 min,1085,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,369",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
277,HEL,LON,2023-11-30,5:40 PM,3:05 PM+1,2,23 hr 25 min,1085,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,376",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
278,HEL,LON,2023-11-30,5:40 PM,3:05 PM+1,2,23 hr 25 min,1085,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,389",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
279,HEL,LON,2023-11-30,7:00 AM,2:50 PM,2,9 hr 50 min,280,"Lufthansa, British Airways, Operated by Lufthansa CityLine, BA Cityflyer",USD,"1,470",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
280,HEL,LON,2023-11-30,7:00 AM,2:50 PM,2,9 hr 50 min,280,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,470",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
281,HEL,LON,2023-11-30,12:45 PM,8:45 PM,2,10 hr,270,"Lufthansa, British Airways, Operated by Lufthansa CityLine, BA Cityflyer",USD,"1,491",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
282,HEL,LON,2023-11-30,12:45 PM,8:45 PM,2,10 hr,270,"Lufthansa, British Airways, Operated by Lufthansa CityLine, BA Cityflyer",USD,"1,491",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
283,HEL,LON,2023-11-30,12:45 PM,8:45 PM,2,10 hr,270,"Lufthansa, British Airways, Operated by Lufthansa CityLine, BA Cityflyer",USD,"1,491",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
284,HEL,LON,2023-11-30,6:30 AM,3:30 PM,2,11 hr,350,"Scandinavian Airlines, British Airways, SWISS, Operated by Cityjet, BA Cityflyer",USD,"1,514",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
285,HEL,LON,2023-11-30,7:00 AM,3:30 PM,2,10 hr 30 min,310,"Lufthansa, British Airways, SWISS, Operated by BA Cityflyer",USD,"1,530",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
286,HEL,LON,2023-11-30,7:00 AM,9:35 PM,2,16 hr 35 min,660,"Lufthansa, British Airways, Operated by Lufthansa CityLine, BA Euroflyer",USD,"1,531",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
287,HEL,LON,2023-11-30,7:00 AM,9:35 PM,2,16 hr 35 min,660,"Lufthansa, British Airways, Operated by Lufthansa CityLine, BA Euroflyer",USD,"1,531",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
288,HEL,LON,2023-11-30,7:00 AM,9:35 PM,2,16 hr 35 min,660,"Lufthansa, British Airways, Operated by BA Euroflyer",USD,"1,531",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
289,HEL,LON,2023-11-30,12:45 PM,9:35 PM,2,10 hr 50 min,310,"Lufthansa, British Airways, Operated by Lufthansa CityLine, Lufthansa CityLine, BA Euroflyer",USD,"1,531",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
290,HEL,LON,2023-11-30,12:45 PM,9:35 PM,2,10 hr 50 min,310,"Lufthansa, British Airways, Operated by Lufthansa CityLine, Lufthansa CityLine, BA Euroflyer",USD,"1,531",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
291,HEL,LON,2023-11-30,3:30 PM,10:00 PM,2,8 hr 30 min,205,"Air Baltic, LOT",USD,"1,662",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
292,HEL,LON,2023-11-30,3:30 PM,8:15 PM,2,6 hr 45 min,140,"Air Baltic, KLM, Operated by KLM Cityhopper",USD,"1,685",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
293,HEL,LON,2023-11-30,5:20 AM,5:05 PM,2,13 hr 45 min,510,"Air Baltic, SWISS",USD,"1,743",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
294,HEL,LON,2023-11-30,2:00 PM,6:30 PM,1,6 hr 30 min,120,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,836",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
295,HEL,LON,2023-11-30,2:00 PM,8:45 PM,1,8 hr 45 min,260,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,836",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
296,HEL,LON,2023-11-30,5:40 PM,11:05 AM+1,1,19 hr 25 min,905,"Lufthansa, British Airways, Operated by BA Cityflyer",USD,"1,861",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
297,HEL,LON,2023-11-30,5:40 PM,9:30 AM+1,2,17 hr 50 min,720,"Air France, KLM, Operated by KLM Cityhopper for KLM Royal Dutch Airlines",USD,"2,013",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
298,HEL,LON,2023-11-30,6:30 AM,5:20 PM,2,12 hr 50 min,410,"Scandinavian Airlines, LOT",USD,"2,676",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
299,HEL,LON,2023-11-30,12:45 PM,8:20 PM,2,9 hr 35 min,215,"Lufthansa, Air Dolomiti, British Airways, Operated by Lufthansa CityLine, BA Euroflyer",USD,"3,224",https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
